image_id,question,answer,label,prompts
2380111,How many children are shown?,0,True,How many children are shown? 0
2380111,How many men are shown?,7,False,How many men are shown? 7
2380186,How many buckets are in the picture?,7,False,How many buckets are in the picture? 7
2380186,How many buckets are in the picture?,8,False,How many buckets are in the picture? 8
2380186,How many buckets are in the picture?,9,False,How many buckets are in the picture? 9
2380228,How many cats are there?,0,False,How many cats are there? 0
2380241,How many planes?,7,False,How many planes? 7
2380241,How many planes?,9,False,How many planes? 9
2380266,How many people are in the photo?,7,False,How many people are in the photo? 7
2380266,How many people are in the photo?,8,False,How many people are in the photo? 8
2380266,How many people are in the photo?,9,False,How many people are in the photo? 9
2380425,How many lines are in the chart?,8,False,How many lines are in the chart? 8
2380426,How many animals are there?,7,False,How many animals are there? 7
2380426,How many animals are there?,8,False,How many animals are there? 8
2380426,How many animals are there?,9,False,How many animals are there? 9
2380513,How many windows are there?,9,False,How many windows are there? 9
2380513,How many windows are there?,8,False,How many windows are there? 8
2380513,How many windows are there?,7,False,How many windows are there? 7
2380527,How many donuts have chocolate frosting?,7,False,How many donuts have chocolate frosting? 7
2380527,How many donuts have chocolate frosting?,8,False,How many donuts have chocolate frosting? 8
2380527,How many donuts have chocolate frosting?,9,False,How many donuts have chocolate frosting? 9
2380527,How many pink donuts are there?,9,True,How many pink donuts are there? 9
2380546,How many people are shown?,7,False,How many people are shown? 7
2380546,How many people are shown?,8,False,How many people are shown? 8
2380546,How many people are shown?,9,False,How many people are shown? 9
2380605,How many birds are pictured?,7,False,How many birds are pictured? 7
2380605,How many birds are pictured?,8,False,How many birds are pictured? 8
2380605,How many birds are pictured?,9,False,How many birds are pictured? 9
2380667,How many animals are there?,0,True,How many animals are there? 0
2380733,How many plates are shown?,8,False,How many plates are shown? 8
2380782,How many horses are there?,9,False,How many horses are there? 9
2380804,How many people do you see?,7,False,How many people do you see? 7
2380804,How many people do you see?,8,False,How many people do you see? 8
2380804,How many people do you see?,9,False,How many people do you see? 9
2380833,How many umbrellas?,10,False,How many umbrellas? 10
2381008,How many people are in this picture?,7,False,How many people are in this picture? 7
2381009,How many Numbers are on the sign?,8,True,How many Numbers are on the sign? 8
2381033,How many people are wearing glasses?,8,False,How many people are wearing glasses? 8
2381033,How many people are wearing glasses?,9,False,How many people are wearing glasses? 9
2381033,How many people are wearing glasses?,7,False,How many people are wearing glasses? 7
2381033,How many pizzas are pictured here?,7,False,How many pizzas are pictured here? 7
2381033,How many pizzas are pictured here?,8,False,How many pizzas are pictured here? 8
2381072,How many stairs?,12,False,How many stairs? 12
2381072,How many stairs?,14,True,How many stairs? 14
2381072,How many sticks are sticking up at the bottom of the stairs?,8,False,How many sticks are sticking up at the bottom of the stairs? 8
2381092,How many people are in the picture?,7,False,How many people are in the picture? 7
2381149,How many people are pictured?,0,True,How many people are pictured? 0
2381233,How many hotdogs are there?,7,False,How many hotdogs are there? 7
2381233,How many hotdogs are there?,8,False,How many hotdogs are there? 8
2381287,How many pillows are on the bed?,7,False,How many pillows are on the bed? 7
2381287,How many pillows are on the bed?,8,False,How many pillows are on the bed? 8
2381287,How many pillows are on the bed?,9,False,How many pillows are on the bed? 9
2381306,How many signs are pictured?,7,False,How many signs are pictured? 7
2381528,How many lights?,0,False,How many lights? 0
2381606,How many people are shown?,0,True,How many people are shown? 0
2381624,How many animals are seen?,0,True,How many animals are seen? 0
2381845,How many posters are there?,12,False,How many posters are there? 12
2381845,How many posters are there?,13,False,How many posters are there? 13
2381845,How many posters are there?,16,True,How many posters are there? 16
2381908,How many oranges are in the picture?,12,False,How many oranges are in the picture? 12
2381964,How many musicains in the photo?,12,False,How many musicains in the photo? 12
2381964,How many musicains in the photo?,13,False,How many musicains in the photo? 13
2381964,How many musicains in the photo?,10,False,How many musicains in the photo? 10
2382049,How many people appear in the photo?,0,True,How many people appear in the photo? 0
2382104,How many skaters?,12,False,How many skaters? 12
2382104,How many skaters?,13,False,How many skaters? 13
2382251,How many jars are there?,0,False,How many jars are there? 0
2382325,How many pickles are there?,12,False,How many pickles are there? 12
2382325,How many pickles are there?,13,False,How many pickles are there? 13
2382345,How many people are visible?,7,False,How many people are visible? 7
2382359,How many people are in the picture?,7,False,How many people are in the picture? 7
2382359,How many people are in the picture?,8,False,How many people are in the picture? 8
2382359,How many people are in the picture?,9,True,How many people are in the picture? 9
2382376,How many pedestrians are in the street?,0,True,How many pedestrians are in the street? 0
2382391,How many wood chairs are visible?,0,False,How many wood chairs are visible? 0
2382391,How many laundry baskets are visible?,12,False,How many laundry baskets are visible? 12
2382391,How many laundry baskets are visible?,0,False,How many laundry baskets are visible? 0
2382391,How many lights are visible?,12,False,How many lights are visible? 12
2382391,How many lights are visible?,10,False,How many lights are visible? 10
2382391,How many lights are visible?,13,False,How many lights are visible? 13
2382438,How many children are there?,8,False,How many children are there? 8
2382438,How many children are there?,9,False,How many children are there? 9
2382438,How many children are there?,7,True,How many children are there? 7
2382505,How many hot dogs are in this photo?,7,False,How many hot dogs are in this photo? 7
2382505,How many hot dogs are in this photo?,8,False,How many hot dogs are in this photo? 8
2382544,How many gloves?,7,False,How many gloves? 7
2382551,How many feet do you see?,8,False,How many feet do you see? 8
2382564,How many men are here?,7,False,How many men are here? 7
2382564,How many men are here?,8,False,How many men are here? 8
2382591,How many dogs are visible?,0,True,How many dogs are visible? 0
2382605,How many hands are on the board?,7,False,How many hands are on the board? 7
2382605,How many hands are on the board?,8,False,How many hands are on the board? 8
